bd_id,da_out,da_act
ABU054MF6004A,0.00,0.00
ABU078EA1001A,0.00,0.00
ABU084XU2001B,0.00,0.00
ABU086TA1007A,18.02,0.00
ABU008YD2007A,0.00,0.00
ABU008YD2004A,0.00,0.00
ABU008YM2012A,0.00,0.00
ABU008YQ2007A,0.00,0.00
ABU024MA6004A,0.00,0.00
AMS048TW1056A,0.00,0.00
AMS078C91003A,0.00,0.00
AAW024MA5007A,0.00,0.00
AAW024XJ6010B,0.00,0.00
AAW052XY1002A,0.00,0.00
AAW064MR1016A,0.00,0.00
AAW064MR1012A,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ANV0086A1032A,0.00,0.00
ANV0086A1069A,0.00,0.00
ANV132X2C044A,1.23,0.00
ANV132X2C059A,9.78,0.00
ANV153XT8008A,0.00,0.00
ANV153XT9071A,0.00,0.00
ANV345XTB029A,0.00,0.00
ANV345XTA010A,0.00,0.00
ENG,0.00,0.00
AAB008Y62011A,0.00,0.00
AAB008YD2006A,20.99,0.00
AAB008YM2020A,0.00,0.00
AAB024MA6019A,0.00,0.00
AAB024MAA005A,0.00,0.00
AAB048TW2016A,0.00,0.00
AAB060EM2002A,0.00,0.00
AB084CC2001A,0.00,0.00
AAB084UN2001A,0.00,0.00
AAB178NN2001A,2.61,0.00
ENG,0.00,0.00
,0.00,0.00
ABW032YB1005B,0.00,0.00
AQW024MAA014A,0.00,0.00
AQW024MAA017A,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008YK3002A,58.24,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2003A,0.00,0.00
ANI016OF2001B,0.00,0.00
ANI016OF2001B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
AGA064MR1002A,0.00,0.00
,0.00,0.00
AHQ0442J4004A,0.00,0.00
AHQ0223R1001B,0.00,0.00
AHQ0415L1003B,0.00,0.00
,0.00,0.00
AEU0086B1011A,0.00,0.00
AAS008DR1029A,0.00,0.00
AAS008YD2043A,0.00,0.00
AHQ0445R1002A,0.00,0.00
AMS096EL2002A,0.00,0.00
