bd_id,da_out,da_act
ABU064RK1003A,10.00,0.00
AIS048MA9004A,0.00,0.00
IS048XJ2006A,0.00,0.00
AMS078EP1001A,320.00,141.70
ENG,0.00,0.00
ENG,0.00,0.00
AAW024MA6008A,0.00,0.00
AAW024XJ6011B,0.00,0.00
AAW048TP1026E,0.00,0.00
,0.00,0.00
ANV345XTB016A,0.00,0.00
ANV0086A1070A,0.00,0.00
ANV132X2C049A,0.00,0.00
AAB008YB2005A,0.00,0.00
AAB008YB2011A,0.00,0.00
AAB008YM2018A,265.89,111.62
AAB024MA5010A,0.00,0.00
AAB024XW3011A,1.55,0.00
AAB096EF3001A,0.10,0.00
AYZ096EF2003A,40.00,17.36
ENG,0.00,0.00
ENG,0.00,0.00
ENG,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI009YZ1001A,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2003A,0.00,0.00
ANI016OF2003A,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
AHQ0225N1001A,0.00,0.00
,0.00,0.00
,0.00,0.00
AHQ0225N1001A,0.00,0.00
ACD054TA1007A,20.00,0.00
AAS008DR2003A,0.00,0.00
AAS008YM2022A,20.00,0.00
AAS084CC9004A,0.00,0.00
AAS090NC4001A,39.37,19.96
,0.00,0.00
GA048MA2008A,0.00,0.00
ASS153XT3001A,0.00,0.00
ABU054MF6001A,21.02,13.44
ABU078EA1001A,0.00,0.00
ABU086TA1007A,0.00,0.00
,0.00,0.00
ABU008YD2007A,0.00,0.00
ABU024MA6004A,0.00,0.00
OK048TV1005B,0.00,0.00
AIS048TG1006A,4.04,2.56
AMS048TW1056A,0.00,0.00
AMS048TW1046A,15.00,0.00
AMS078C91003A,15.00,0.00
,0.00,0.00
AAW024MA5007A,0.00,0.00
AAW024XJ6010B,0.00,0.00
AAW052XY1002A,0.00,0.00
AAW064MR1016A,0.00,0.00
AAW064MR1012A,0.00,0.00
,0.00,0.00
,0.00,0.00
ANV0086A1032A,0.00,0.00
ANV0086A1065A,0.00,0.00
ANV0086A1046A,0.00,0.00
ANV0086A1069A,0.00,0.00
ANV132X2C044A,0.00,0.00
ANV153XT9079A,0.00,0.00
ENG,0.00,0.00
AEU0086B1003A,0.00,0.00
,0.00,0.00
AAB008YD2006A,0.00,0.00
AAB008YM2020A,110.00,15.79
AAB066TN1003A,0.00,0.00
AAB178NN2001A,0.00,0.00
,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
AHQ0442J3006A,0.00,0.00
,0.00,0.00
AAS008YD2011A,0.00,0.00
ABU008YQ2001A,0.00,0.00
AAB024XJ6011A,0.31,0.00
AAS162KE1014A,0.00,0.00
AAS162KE1016A,0.00,0.00
,0.00,0.00
AVE008YD2002A,0.00,0.00
,0.00,0.00
,0.00,0.00
ABU008Y62007A,13.00,0.00
ABU054NB2004C,15.40,11.98
ABU060MV4001A,0.00,0.00
ABU084CC2001C,0.10,0.00
ABU084CC2003B,0.10,0.00
ABU090NC8002B,0.00,0.00
ABU096EA1001A,0.00,0.00
ABU168RM1007A,0.00,0.00
ABU008YM2002A,0.00,0.00
ABU008YQ2009A,17.72,0.00
ABU024XW3011A,0.00,0.00
ABU064RK1001A,5.00,0.00
AMS078EN1001A,280.00,96.00
ALW096EF2001A,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
AAW008YQ3004A,0.00,0.00
AAW024MA6041B,0.00,0.00
AAW048TP1041B,55.00,32.19
ANV0086A1048B,0.00,0.00
ANV0086A1065A,0.00,0.00
ANV132X2C061A,0.00,0.00
ANV153XT9078A,0.00,0.00
ENG,0.00,0.00
AAB008Y62010A,50.00,0.00
AAB024MA5012A,0.00,0.00
AAB048TW2002A,0.00,0.00
AAB054NR2001A,0.00,0.00
AAB066TN1001A,0.00,0.00
AAB084CC9002A,0.00,0.00
AAB096EL1003A,125.00,47.05
AAB162KE1010A,0.00,0.00
ENG,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008YK3002A,190.00,21.49
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2003A,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
AHQ0225N1002A,0.00,0.00
AHQ0415L1003B,0.00,0.00
,0.00,0.00
AHQ0445R1002A,0.00,0.00
AAB084CC9001A,0.00,0.00
ABU134N93001A,0.00,0.00
ACM153XT9002A,0.00,0.00
ACD066TN1013A,0.00,0.00
AAS008FG1010A,270.00,73.79
AAS084CC2007A,0.00,0.00
AAS096EL1002A,60.00,2.96
AAS096EL1001A,0.30,0.00
AVE008YD2001A,0.00,0.00
AVE048XZ3002C,10.76,0.00
AVE054TS1001E,0.00,0.00
ABU048TP2021B,0.00,0.00
ABU008YD2008A,75.70,49.28
ABU048TP2006A,0.00,0.00
ABU153XT9002A,5.00,0.00
AMS048TW1050A,50.00,12.96
AMS048TW1057A,0.00,0.00
ALW078EP1001A,0.00,0.00
AAW008Y62018A,0.00,0.00
AAW024MA5005A,15.54,0.00
AAW024MA6033B,0.00,0.00
,0.00,0.00
ANV0086A1078A,0.00,0.00
ANV132X2B023A,0.90,0.00
ARK078EP1001B,0.00,0.00
ARK078EP1001B,0.50,0.00
AAB008YQ2045A,120.00,47.80
AAB008YQ2036A,33.57,0.00
AAB024MA6017A,0.00,0.00
AAB060NR1007A,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ABW048LF1018A,0.00,0.00
ABW072AF1004B,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,220.00,19.56
ANI012Y11002C,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2001B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
,0.00,0.00
AAS008Y62009A,0.00,0.00
AAB008YB2016A,0.00,0.00
ANI008YK3002A,0.00,0.00
AAB024XW3011A,0.62,0.00
ABW032YF1002B,0.00,0.00
AHQ0415L1003B,0.00,0.00
AAS090NC4002A,0.00,0.00
AAS096EL1002A,0.00,0.00
ABU200N78001A,0.00,0.00
AGA060NR1002A,0.00,17.03
AGA090NC7003A,0.00,0.00
AGA090NC7004A,0.00,0.00
,0.00,0.00
,0.00,0.00
ASS153XT3001A,0.00,0.00
ABU024MA6002B,0.00,0.00
ABU048MA7001A,0.00,0.00
BU054MF1002A,0.00,0.00
ABU096EF5001A,0.30,0.00
ABU126CT2001B,0.00,0.00
ABU008Y62011A,0.00,0.00
ABU048TP2010A,0.00,0.00
AST085UO1001A,0.00,0.00
AMS048TW1058A,50.37,28.08
AMS096EC1002A,380.00,122.93
ALW132NY4039A,0.00,0.00
AAW024MAA006A,0.00,0.00
,0.00,0.00
ANV0086A1065A,0.00,0.00
ANV0086A1091A,0.00,0.00
ANV132X2C034A,0.00,0.00
ANV132X2A023A,0.00,0.00
,0.00,0.00
AAB008YB2007A,21.30,21.30
AAB008YM2027A,0.00,0.00
AAB008YQ2026A,0.00,0.00
AAB008YQ2019A,0.00,0.00
AAB008YQ2022A,1.53,1.53
AAB008YQ2045A,76.08,17.28
AAB024MA6021A,0.00,0.00
AAB054TS1003A,0.00,0.00
,0.00,0.00
ACS054TS1004A,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1005C,0.00,0.00
AHQ0223R1001A,5.00,0.00
AHQ0225S1001B,55.00,12.76
AHQ0282J2006B,0.00,0.00
AHQ0442J3003A,0.00,0.00
ABW052AC1005A,0.00,0.00
ACM088Y24001A,0.00,0.00
ABU096EA1001A,0.00,0.00
AAS096EL4005A,0.00,0.00
ANV132X2B002A,0.00,0.00
ASS153XT9007A,0.38,0.00
AAS162KE1014A,0.00,0.00
AQT192X85001B,0.00,0.00
,0.00,0.00
AGA096EL2001A,0.00,0.00
AOK036RP1001A,0.00,0.00
AOK048TV1012A,0.00,0.00
AAW008Y62016A,179.42,52.43
AAW024MA6006C,0.00,0.00
AAW024MA6013C,0.00,0.00
AAW048TP1008B,100.00,28.39
AAW063NW4003A,0.00,0.00
ANV0086A1055A,0.00,0.00
ANV0086A1073A,0.00,0.00
ANV132X2B002A,0.00,0.00
ANV345XTB024A,0.00,0.00
,0.00,0.00
,0.00,0.00
AAB008YB2003A,0.00,0.00
AAB008YM2025A,0.00,0.00
AAB008YQ2002A,0.00,0.00
AAB024MA6020A,0.00,0.00
AAB024XJ6006A,0.00,0.00
AAB024XJ6010A,0.00,0.00
AAB054NB2001A,40.00,15.67
AAB054TN1005A,0.00,0.00
ENG,0.00,0.00
ENG,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ABW036AB1004A,100.00,25.60
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI010YK3001A,0.00,0.00
ANI010YK3005A,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2001B,0.00,0.00
ANI020YU1005C,240.00,68.70
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
,0.00,0.00
,0.00,0.00
AAW008YQ3004A,0.00,0.00
AAS096EL1008A,0.00,0.00
ANV132X2C008A,0.05,0.00
ABU162KE3001A,0.00,0.00
AQT192X85001B,0.00,0.00
ACD054MF2004A,5.00,0.00
ACD054TA1008B,0.00,0.00
AAS008FG1003A,0.00,0.00
AAS066TS1004B,30.00,0.00
AAS084CC2010A,0.00,0.00
AAS084CC2015B,0.10,0.00
AAS084CC2020A,0.00,0.00
AAS090NC4002A,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ABU060NL5001A,0.60,0.00
ABU084CC2004B,0.10,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ABU008YQ2015A,0.00,0.00
ABU064RK1002A,15.00,0.00
ABU100X69002A,5.00,0.00
AMS048TW1053A,37.21,25.84
,0.00,0.00
AAW024XJ6014A,20.00,0.00
AAW048TP1024D,110.00,36.72
AAW048TP1034C,20.00,0.00
AAW064MR1004A,0.00,0.00
AAW064MR1008B,0.00,0.00
,0.00,0.00
TDANV153XT8028A-A,0.00,0.00
ANV0086A1077A,0.00,0.00
ANV0086A1103A,0.00,0.00
ANV132X2C090A,0.00,0.00
ANV345XTA010A,0.00,0.00
AUK012DN2003A,0.00,0.00
,0.00,0.00
,0.00,0.00
AAB008YB2008A,0.00,0.00
AAB008YQ2039B,0.00,0.00
AB054NB2002A,0.00,0.00
ENG,0.00,0.00
,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,0.00,0.00
ANI008YK1006A,0.00,0.00
ANI008YK3002A,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI010YK3003A,0.00,0.00
ANI010YK2001A,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
,0.00,0.00
AHQ0442J3003A,0.00,0.00
AHQ0415L1005A,0.00,0.00
,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
AAB024MAA001A,0.00,0.00
AAW024XW3001C,0.00,0.00
AHQ0445T2009A,0.76,0.76
ABU048TG1002A,0.00,0.00
AAW056TH1015A,0.00,0.00
ABU100X69007A,0.00,0.00
AAS008FG1011A,0.00,0.00
AAS008FG1025A,3.82,0.00
AAS008YQ2014A,100.00,34.57
AAS096EL1008A,10.00,3.64
ASM078EQ1001B,0.12,0.00
,0.00,0.00
BU048MW2002C,0.00,0.00
ABU060C32001D,0.10,0.00
ABU060C91003A,0.00,0.00
ABU096EA1001A,90.00,31.37
ABU008YQ2001A,0.00,0.00
ABU008YQ2026A,0.00,0.00
ABU100X69007A,0.00,0.00
AMS048TW1020A,0.00,0.00
AMS048TW1048A,23.89,15.12
AMS096EC3001B,160.00,88.24
,0.00,0.00
AAW024MA6009A,11.36,11.56
,0.00,0.00
,0.00,0.00
,0.00,0.00
AAB008YQ2001B,20.00,0.00
AAB008YQ2004A,0.00,0.00
AAB024XW3001A,0.00,0.00
AAB054NB6005A,0.00,0.00
AAB084CC9001A,0.00,0.00
AYZ066TS1001A,0.00,0.00
,0.00,0.00
ACS054TS1009A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008Y71001C,0.00,0.00
ANI008YZ1001D,0.00,0.00
ANI012Y11002C,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
,0.00,0.00
AHQ0442J3003A,15.00,0.00
AHQ0442J3006A,0.00,0.00
AHQ0445T2009A,0.00,0.00
,0.00,0.00
AAW016D53011A,0.00,0.00
AHQ0225N1002A,0.00,0.00
AHQ0225N1002A,0.00,0.00
AHQ0345V1003A,0.00,0.00
AAW056TH1015A,0.00,0.00
ACD066TN1013A,0.00,0.00
AGA090NC7003A,0.00,0.00
ANV153XT3003A,0.00,0.00
AAS162KE1009A,0.00,0.00
ANV345XTA010A,0.00,0.00
ACD096CA4001B,0.00,0.00
ACD096EF2001B,0.00,0.00
AAS008FG1011A,0.00,0.00
,0.00,0.00
,0.00,0.00
ABU048MA7003A,0.00,0.00
ABU084CC2002B,0.00,0.00
ABU096EA1001A,0.00,0.00
ABU096EF2002A,0.00,0.00
ABU168RM1003A,0.00,0.00
ABU100X69005A,0.00,0.00
ABU008Y62002A,0.00,0.00
ABU048TP2005A,0.00,0.00
ABU063NW1003A,0.00,0.00
ALW132NY4049A,5.00,0.00
ENG,0.00,0.00
,0.00,0.00
ENG,0.00,0.00
AAW016D53004A,0.00,0.00
AAW008Y62015A,180.00,24.96
AAW008YM2004A,300.00,32.00
AAW016D53011A,0.00,0.00
AAW024MA6022C,0.00,0.00
AAW048TP1024D,0.00,0.00
AAW064MR1009A,25.00,3.95
AAW162KE1002A,40.00,14.68
ANV153XT9078A,0.00,0.00
ANV0086A1096A,0.00,0.00
,0.00,0.00
,0.00,0.00
AAB008YQ2032A,0.00,0.00
AAB008YQ2039B,0.00,0.00
AAB024MAA016A,0.00,0.00
AAB048TW2006A,50.00,17.28
AAB054TN1004A,0.00,0.00
AAB060EM2001A,15.00,0.00
AAB063NW3007A,0.00,0.00
AAB066TN1004A,0.00,0.00
AAB096EL1019A,0.00,0.00
AQT192X85001B,0.15,0.00
,0.00,0.00
ACS054TS1008A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008OK2001A,0.00,0.00
ANI008YK3002A,0.00,0.00
ANI010YK3001A,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32001B,0.00,0.00
ANI012Y32002D,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OA1001C,0.00,0.00
ANI014OL1001C,0.00,0.00
ANI016OF2004A,0.00,0.00
ANI016OF2002A,0.00,0.00
ANI020YU1002B,350.00,152.62
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1001M,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1002B,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1005C,0.00,0.00
ANI020YU1002B,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ATH008YM2001A,0.00,0.00
ABW056AD1004B,0.00,0.00
AAS067KQ1001A,0.00,0.00
ACD054MF2002A,0.00,0.00
ACD060CD3002A,0.00,0.00
ACD084CC2004B,0.00,0.00
AAS008Y62003A,0.00,0.00
AAS008YQ2002B,0.00,0.00
AAS067KQ1001A,10.99,7.28
AGA134KM1001A,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
,0.00,0.00
ABU024MAA001A,8.06,0.00
ABU060NL5002A,0.68,0.00
