code_flag,gw_part_no,roll_length
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
N,1091G07PA4,1000.000
R,1091A09C21,1840.654
O,1091A07C21,2762.448
F,1091A09C41,3.818
A,1091A07C41,0.000
R,1091A07T21,2361.427
R,1091A07C41,371.224
R,1091A07C41,294.487
R,1091A07T21,1821.439
F,1091A06C41,118.210
R,1091A10C41,758.969
R,1091A07T21,2518.335
R,1091A07C41,223.267
F,1091A09C21,52.880
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
O,1091G08PA4,1000.000
O,1091A07C21,2608.548
R,1091A07T21,709.891
R,1091A07T21,1563.254
O,1091A07C21,1448.241
O,1091A06T21,1110.312
R,1091A07T21,2006.451
O,1091C08TP2,866.826
R,1091A07C41,1283.856
R,1091A07C41,163.343
R,1091A08C41,1334.943
R,1091A08C41,1534.296
O,1091A06C41,183.783
A,1091A06T21,1230.020
F,1091A08C41,0.141
R,1091A07C41,2816.911
A,1091A06T21,0.000
R,1091A07T41,2462.841
F,1091A09C41,8.239
R,1091A07T41,2419.364
R,1091A07T41,2461.983
O,1091A07T21,1174.837
F,1091A06C41,101.583
O,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
N,1091A08T41,3000.000
R,1091A07C41,2630.885
R,1091A07C41,2215.882
O,1091A06C41,1162.131
A,1091A08T41,2151.990
A,1091A06T41,0.000
A,1091A07T21,1058.633
F,1091A06C41,21.302
R,1091A07T41,1671.921
O,1091A07T21,3000.000
O,1091A06T21,150.455
R,1091A07T41,1696.935
O,1091A07T21,754.526
O,1091A07T21,507.698
F,1091A06C41,21.852
F,1091A06C41,13.052
F,1091A06T41,30.657
R,1091A08C41,948.940
R,1091A07T41,1665.181
R,1091A07T41,646.162
R,1091A08C41,1526.612
R,1091A08C41,1907.340
R,1091A07T41,734.713
O,1091A08T21,1192.342
O,1091A06C41,1074.166
R,1091A08C41,826.067
F,1091A09C41,4.850
O,1091A06C41,2205.182
A,1091A08T41,2999.968
O,1091A06T21,1306.865
R,1091A08C41,1715.335
O,1091A06T21,8.978
F,1091A08C21,36.869
R,1091A07T41,730.760
O,1091A06T21,2118.376
R,1091A06C21,1661.119
R,1091A06C21,1345.323
R,1091A06C21,1129.469
F,1091A09C41,1.456
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
DN,1091G08MA1,500.000
O,1091A06C41,1321.491
R,1091A08C41,427.958
R,1091A08C41,780.700
O,1091A07T21,1819.794
R,1091A07C21,2331.031
O,1091A09C41,1423.005
O,1091A07T21,2047.186
A,1091A07C41,0.152
O,1091A07T41,1502.355
R,1091A08C21,490.455
O,1091A08T21,3000.000
O,1091A08T41,2457.314
O,1091A07T41,968.932
O,1091A07T41,862.348
O,1091A06T41,2604.294
O,1091A06C41,2926.763
O,1091A06T21,826.348
O,1091A08T41,478.446
O,1091A07T41,482.081
O,1091A06T21,347.943
O,1091A07T21,3000.000
O,1091A07T21,3000.000
A,1091A08T41,101.537
O,1091A07C41,1252.223
O,1091A07T21,2968.879
O,1091A06T21,1711.479
O,1091A06T21,1790.637
O,1091G07PA4,497.565
O,1091A07T21,2649.950
A,1091A08T21,1962.540
O,1091A08T21,3000.000
O,1091A08T21,1061.815
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A07T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091A08T21,3000.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA1,500.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
N,1091G08PA4,1000.000
O,1091A08T41,2436.376
O,1091A06T21,1061.891
O,1091A08T41,1871.331
O,1091A08T41,2909.885
O,1091A06T21,539.447
R,1091A07C41,2689.646
O,1091G08PA1,500.000
O,1091A08T41,726.089
R,1091A07C21,577.010
R,1091A07C21,2765.143
R,1091A07C41,341.205
O,1091A06T21,425.391
O,1091A07T21,1708.217
R,1091A07T21,2774.440
A,1091A06T21,357.256
O,1091A08T41,3000.000
O,1091A06T21,2052.408
O,1091G08PA1,500.000
O,1091A07T41,0.000
O,1091A07C41,1340.407
O,1091A08T41,2432.772
F,1091A08T21,12.340
R,1091A07C41,1795.943
O,1091A06T41,1270.982
O,1091A06T21,534.030
O,1091A07C21,3000.000
O,1091A06T41,614.581
O,1091A06T21,612.506
F,1091A06T41,37.413
O,1091A07T21,2702.730
F,1091A07C41,30.924
O,1091A06T41,807.760
O,1091A06T21,1611.463
O,1091A07C21,3000.000
O,1091A06T21,1801.269
F,1091A07T41,0.000
O,1091A06T41,2135.355
O,1091A07T41,1271.873
O,1091A10C41,1810.214
F,1091A08T21,14.270
O,1091A06T21,1423.444
O,1091A07T21,2080.196
O,1091A08T21,3000.000
F,1091A06T41,24.838
O,1091A06T21,850.686
O,1091A08T21,2735.031
O,1091A06T41,193.480
R,1091A07C21,31.011
O,1091A06T21,1098.271
O,1091A06T41,2653.370
O,1091A06T41,2814.078
R,1091A07C41,1289.368
O,1091A06T21,1613.047
O,1091A06T21,338.495
O,1091A06T21,1228.501
O,1091A06T21,1837.116
O,1091A06T21,851.395
O,1091A07T41,1094.777
R,1091A08C21,787.711
O,1091A07T41,1439.690
O,1091A07T41,1411.693
O,1091A06C41,885.989
O,1091A07T21,1401.556
O,1091A07T41,1662.914
O,1091A07T21,1831.573
O,1091A07T41,1573.889
R,1091A07C41,2978.643
O,1091A08T41,252.559
O,1091A07T21,2779.647
O,1091A08T41,288.257
O,1091A07T21,2704.098
O,1091G08PA4,458.679
O,1091A06T41,2801.489
O,1091G08PA1,482.492
R,1091A07C21,509.503
R,1091A07T21,2652.929
O,1091A08T41,1994.468
R,1091A07C21,2294.349
R,1091A07C21,2910.411
O,1091A06T21,1387.648
O,1091A06T21,679.018
O,1091A06C41,2812.377
O,1091A08T41,1310.064
O,1091A08T41,2762.944
O,1091A06T21,379.504
A,1091A06T21,0.000
O,1091A08T41,187.590
O,1091A07T21,2714.508
O,1091A06T21,2011.717
R,1091A07C21,2355.207
O,1091A06T41,2479.006
O,1091A06T21,1008.700
O,1091A08T41,3000.000
R,1091A07C21,2624.722
O,1091A08T41,786.134
O,1091A06T21,934.985
O,1091A06T21,1667.402
O,1091A08T41,1492.546
O,1091A06C41,1275.234
O,1091A06T21,1227.354
O,1091A07T21,687.903
O,1091A07T21,2543.868
O,1091A06T21,853.251
O,1091A07T21,1049.639
R,1091A07C21,1420.005
O,1091A07T41,543.854
R,1091A07C21,271.669
R,1091A07C21,89.513
O,1091A06T21,433.413
O,1091A07T21,2041.717
R,1091A07C41,168.456
O,1091A08T41,2233.738
O,1091A08T41,2141.820
O,1091A08T41,1954.146
O,1091A07C21,774.294
F,1091A09C21,48.111
O,1091A06T21,440.385
O,1091A08T41,391.690
O,1091A07T41,1967.914
O,1091A07C41,1332.047
O,1091A07C21,800.859
O,1091A07T21,1592.669
O,1091A06T21,1935.251
R,1091A07C41,2536.320
R,1091A07T21,2646.889
O,1091A07C21,3000.000
O,1091A08T41,2404.151
O,1091A07T41,1505.666
O,1091A07T21,2002.058
O,1091A06T41,2067.298
O,1091A06T41,216.579
O,1091G08PA4,472.192
O,1091A07T41,2483.248
O,1091A06T41,2572.963
O,1091A07T21,1714.608
O,1091A06T21,2337.582
O,1091A07T21,2517.194
O,1091A06T21,1430.691
O,1091A07C21,1455.461
F,1091A06T41,30.170
O,1091A07T41,2744.934
O,1091A06T41,1466.279
O,1091A07T21,1752.391
O,1091A06T41,435.165
O,1091A08T41,2331.472
O,1091A07T41,853.543
O,1091G08PA1,792.930
O,1091A06C21,2074.352
O,1091A07T21,678.787
O,1091A08T41,267.483
R,1091A08T21,1578.178
F,1091A06C41,12.346
R,1091A07T21,2649.965
O,1091A06C41,1911.934
O,1091A06C41,2080.253
O,1091A07T21,1477.937
R,1091A07T41,1202.192
O,1091A06T21,916.626
O,1091A06T41,966.963
O,1091A07T21,2729.840
O,1091A06T41,236.866
O,1091A06T21,280.435
O,1091A06T21,605.159
O,1091A07T41,2143.630
O,1091A07T21,2202.915
O,1091A07T21,1959.977
O,1091G08PA1,198.948
O,1091A06T41,1979.099
O,1091A06T21,1942.530
O,1091G08PA1,1000.000
O,1091G08PA1,989.124
R,1091A08T21,677.216
O,1091A06T41,193.332
O,1091A06T21,665.465
O,1091A06T41,502.311
O,1091A08T41,3000.000
O,1091A08C21,1867.559
O,1091A06T21,582.872
O,1091G08PA4,253.187
O,1091A07C21,1566.676
O,1091A06T21,1027.565
O,1091A06T21,666.272
O,1091A06T21,231.199
O,1091A07T41,1935.449
O,1091A06T21,1152.898
O,1091A06T41,1686.833
O,1091A06T21,407.228
O,1091A07T41,2137.259
O,1091A08T41,2119.361
O,1091A06T21,3000.000
O,1091A06T41,2691.082
O,1091A07T41,732.362
O,1091A06T21,1630.126
O,1091A06T21,2323.909
O,1091A07T21,1670.367
O,1091A06T41,299.695
O,1091A07C41,1525.026
O,1091A06T41,2709.776
O,1091A06T21,485.861
O,1091A06T21,1027.064
O,1091A06T21,823.039
O,1091G08PA4,348.812
O,1091A06T21,1250.879
O,1091A07T41,1984.861
O,1091A06C41,141.613
O,1091A08T41,2681.349
O,1091A06T21,2557.648
O,1091A06T21,710.799
O,1091A06T41,2777.912
O,1091A08T41,1226.197
O,1091G08PA1,366.195
O,1091A06T21,762.641
O,1091A07T41,192.760
O,1091A06T21,999.131
R,1091A07C21,1092.742
R,1091A07C21,2268.615
R,1091A07C21,2804.833
O,1091A07T21,2240.299
O,1091A07T21,1787.130
O,1091A07T21,1690.599
O,1091A08T41,2773.776
O,1091A07T21,2677.878
O,1091A06T21,670.414
O,1091A07T41,793.502
O,1091G08PA1,172.334
F,1091A08T21,37.692
F,1091A08T21,37.514
O,1091A08T41,1656.177
O,1091A08T41,1225.803
O,1091A06T21,1398.914
O,1091A07T21,1838.635
O,1091A07T21,2319.689
O,1091A06T41,2875.925
O,1091A07T41,1094.072
O,1091A06T21,1959.348
O,1091A08T21,1590.481
O,1091A06T21,1153.178
O,1091A06T21,1515.870
O,1091G08PA4,330.305
O,1091A07T21,863.019
O,1091A06T21,3000.000
O,1091A06T21,1570.954
O,1091G08PA4,166.565
O,1091A06T21,390.091
O,1091A06T21,369.683
O,1091G07PA4,1000.000
O,1091A07C21,1845.367
O,1091A06T21,3000.000
O,1091A06T21,3000.000
O,1091A08T41,1759.722
O,1091A07T41,592.624
O,1091A07T21,555.516
