assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	RXXNI13    ,	,	2260,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2260,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2300,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2300,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2302,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2302,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2330,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2330,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2403,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2403,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2406,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2406,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2410,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2410,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2420,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2420,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2425,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2425,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2461,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2461,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2480,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2480,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	2490,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	2490,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXNI13    ,	,	6008,	2022/1/10 下午 06:54:30,	S2784     ,	Y,	2070,	RXXNI13    ,	ChipMOS      ,	QFN-20YU2D     ,	020YUNI024               ,	Q2HG72.1                                          ,	240,	0,	2070,	A2,	N,	TSOP  ,	FQ,	D2966AB8B-KXABV01{A}                              ,	1753394                  ,	N,	N,	0,	0,	20220110,	185430,	2022/1/10 上午 12:00:00,	ANI020YU1005C       ,	,	      ,	U,	                         ,	          ,	               ,	D2966AB8B-KXABV01{A}                              ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	8 ,	  ,	 I G C B                                                                        ,	A0803CB0826         ,	24,	Y1,	     ,	NI99    ,	108192HF36               ,	,	,	                                   ,	RXXNI13,	RXXNI13    ,	,	6008,	2022/1/10 下午 06:54:30,	S2784     ,	Y,
	RXXVG1F    ,	,	2000,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2000,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2003,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2003,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2005,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2005,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2010,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2010,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2020,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2020,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2030,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2030,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2040,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2040,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2050,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2050,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2060,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2060,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2090,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2090,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2200,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2200,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2209,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2209,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2210,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2210,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2230,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2230,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
	RXXVG1F    ,	,	2251,	2022/1/10 下午 06:47:53,	S2784     ,	Y,	2070,	RXXVG1F    ,	ChipMOS      ,	DFN-08YD2A     ,	008YDVG003               ,	P30871Y1                                          ,	93,	0,	2070,	A2,	N,	TSOP  ,	FQ,	IS25LP032D-JKLE-TR{BD2008}                        ,	C02PO-100545321          ,	N,	N,	0,	0,	20220110,	184753,	2022/1/10 上午 12:00:00,	ABU008YD2008A       ,	,	      ,	M,	                         ,	          ,	               ,	IS25LP032D-JKLE-TR{BD2008}                        ,	PROD        ,	2022/1/13 上午 12:00:00,	2022/1/15 上午 12:00:00,	2022/1/16 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/17 上午 12:00:00,	12,	  ,	 G G A C C                                                                      ,	A0803CB0635         ,	19,	Y1,	     ,	VG51    ,	108192HF42               ,	,	,	                                   ,	RXXVG1F,	RXXVG1F    ,	,	2251,	2022/1/10 下午 06:47:53,	S2784     ,	Y,
