process_id,remark
008YD056,A0803CB1038
100X6007,A0801CB1200(KNS)
100X6007,A0801CB1200(UTC)
008YQ050,A0803CB0859
008YQ050,A0803CB0859(KNS)
008YQ171,A0803CB0859(KNS)
008YQ085,A0803CB0859 (KNS)
060NR021,A0801CB0724 (UTC)
060NR021,A0803CB0724 (KNS)
008YQ140,A0803CB1050(KNS)
008YQ140,A0803CB1050(KNS)
008YD132,A0803CB1020(KNS)
162KE032,A0801CB0818(UTC)
162KE032,A0803CB0818(KNS)
096EF048,A0801CB1257(UTC)
063NW055,A0801CB1232(UTC)
063NW055,A0803CB1255(KNS)
008YQ163,A0803CB0859(KNS)
008YB027,A0803CB0783
063NW076,A0801CB1232(UTC)
060NR037,A0801CB0745(UTC)
060NR037,A0803CB0745(KNS)
008YQ157,A0803CB1050(KNS)
084UC097,A0803CB0785
084UC096,A0803CB0785
162KE041,A0803CB1122(KNS)
096EL009,A0803CB1080(KNS)
048TP094,A0801CB1000 (UTC)
048TP094,A0803CB1000 (KNS)
064MR028,A0801CB0746(UTC)
064MR028,A0803CB0746(KNS)
126CT002,A0801CB0754
096EF033,A0801CB1087(UTC)
096EF033,A0803CB1087(KNS)
048MA354,A0801CB0248
096EF039,A0801CB1087 (UTC)
096EF039,A0803CB1087 (KNS)
200N7045,A0801CB1032(UTC)
200N7045,A0803CB1032(KNS)
060C3005,A0801CB0417
072AF132,A0803CB0424
096EF006,A0801CB0889(UTC)
096EF006,A0803CB0889(KNS)
096CA003,A0801CB0954(UTC)
096CA003,A0803CB0954(KNS)
0225N008,A0803CB1267(KNS)
0442J030,A0803CB1294(KNS)
0442J030,A0803CB1294(KNS)
048MA272,A0801CB0055
048MA272,A0801CB0248
078EN010,A0801CB1169(UTC)
078EN010,A0803CB1169(KNS)
078EP006,A0801CB1264(UTC)
078EP006,A0803CB1264(KNS)
078EN006,A0801CB1169(UTC)
078EN006,A0803CB1169(KNS)
096EC009,A0801CB0824 (UTC)
096EC009,A0803CB0824 (KNS)
090NC073,A0801CB0622
016D5020,A0801CB0934(UTC)
016D5020,A0803CB0934(KNS)
153XT165,A0801CB1072(UTC)
153XT165,A0803CB1294(KNS)
153XT134,A0801CB1072(UTC)
153XT134,A0803CB1294(KNS)
078EQ001,A0801CB1302(UTC)
048XZ001,A0801CB0571(UTC)
054TS014,A0801CB0929
008YD083,A0803CB1038(KNS)
153XT019,A0803CB1091(KNS)
008YD105,A0803CB0635(KNS)
008YQ200,A0803CB1174(KNS)
096EI023,A0801CB1277(UTC)
066TS072,A0803CB0800(KNS)
008YQ132,A0803CB1228(KNS)
008Y6080,A0803CB1229(KNS)
016D5015ENG,A0801CB0934(UTC)
016D5015ENG,A0803CB0934(KNS)
054NB050,A0803CB1123 (KNS)
008YME13ENG,A0803CB1069(KNS)
345XT009ENG,A0801CB1285(UTC)
345XT009ENG,A0803CB1323(KNS)
345XT009ENG,A0801CB1285(UTC)
345XT009ENG,A0803CB1323(KNS)
345XT009ENG,A0801CB1285(UTC)
345XT009ENG,A0803CB1323(KNS)
345XT009ENG,A0801CB1285(UTC)
345XT009ENG,A0803CB1323(KNS)
345XT009ENG,A0801CB1285(UTC)
345XT009ENG,A0803CB1323(KNS)
088Y2001ENG,A0803CB1360(KNS)
088Y2001ENG,A0803CB1360(KNS)
132X2317,A0801CB1176(UTC)
132X2317,A0803CB1295(KNS)
162KE039,A0803CB1122(KNS)
048TG295,A0801CB0325
0008W235,A0803CB1212(KNS)
056AD080,A0803CB0346(KNS)
134N9007,A0801CB1106(UTC)
0343A010,A0803CB1094(KNS)
0343A010,A0803CB1094(KNS)
0225N001,A0803CB1267
008YQ092,A0803CB0974(KNS)
048MA351,A0803CB1097(KNS)
064MR026,A0801CB0746(UTC)
064MR026,A0803CB0746(KNS)
008YM112,A0803CB0832(KNS)
024MA145,A0801CB0700(UTC)
060MV003,A0801CB0248
060NR015,A0801CB0724
024MA250,A0801CB1057(UTC)
008YQ104,A0803CB1174(KNS)
024XW017,A0801CB1190
024XW017,A0801CB1190
084UC178,A0801CB1250(UTC)
084UC178,A0803CB1250(KNS)
060NR020,A0801CB0724 (UTC)
008YQ136,A0803CB1050(KNS)
008YQ190,A0803CB0859(KNS)
096EL097,A0801CB1331(UTC)
096EL097,A0803CB1331(KNS)
024MA063,A0801CB0373 (UTC)
024MA063,A0803CB0373 (KNS)
008YB026,A0803CB0783 (KNS)
008YM141,A0803CB0832(KNS)
096EL021,A0801CB1102(UTC)
008YQ168,A0803CB0883(KNS)
008YB041,A0803CB0783(KNS)
084RB003,A0801CB0747 (UTC)
084RB003,A0803CB0747 (KNS)
054NB025,A0801CB0248
008YQ061,A0803CB0859
008YQ061,A0803CB0859(KNS)
008YD052,A0803CB1020
008YQ037,A0803CB0883
048TW394,A0801CB0850 (UTC)
048TW394,A0803CB0850 (KNS)
054TN104,A0801CB0549(UTC)
054TN104,A0803CB0549(KNS)
008YQ149,A0803CB1050(KNS)
054TN110,A0801CB0891 (UTC)
054TN110,A0803CB0808 (KNS)
008YD091,A0803CB1034(KNS)
008YQ188,A0803CB1365(KNS)
084UC193,A0801CB1250(UTC)
084UC193,A0803CB1250(KNS)
048TW404,A0801CB0850 (UTC)
048TW404,A0803CB0850 (KNS)
024MA061,A0801CB0373 (UTC)
024MA061,A0803CB0373 (KNS)
008YQ170,A0803CB1050(KNS)
066TN073,A0801CB0841 (UTC)
066TN073,A0803CB0841 (KNS)
024MA105,A0801CB0373 (UTC)
008YB031,A0803CB0783 (KNS)
054NR004,A0801CB0745(UTC)
054NR004,A0803CB0745(KNS)
066TN089,A0801CB0902 (UTC)
066TN089,A0803CB0902 (KNS)
024XJ065,A0801CB1129(UTC)
008YB045,A0803CB0783(KNS)
096EL081,A0801CB1307
066TN079,A0801CB0788 (UTC)
066TN079,A0803CB0788 (KNS)
024MA251,A0801CB1190(UTC)
024MA251,A0803CB1190(KNS)
090MV068,A0801CB0248(UTC)
090MV068,A0803CB0248(KNS)
008YM124,A0803CB0832(KNS)
008YM164,A0803CB0832(KNS)
008YQ096,A0803CB0974(KNS)
096EL013,A0803CB1080(KNS)
096EI008,A0803CB1012 (KNS)
008FG023,A0803CB1278(KNS)
084UC147,A0803CB1017 (KNS)
008FG013,A0803CB1278(KNS)
096EL093,A0803CB1132(KNS)
048MA324,A0803CB1097(KNS)
008YQ133,A0803CB1228(KNS)
090NC081,A0803CB0622
008FG005,A0803CB1278(KNS)
016D5012,A0801CB0934(UTC)
016D5012,A0803CB0934(KNS)
052XY004,A0801CB0572(UTC)
024MA140,A0801CB0700(UTC)
024MA037,A0801CB0373
048TP076,A0801CB0831 (UTC)
048TP076,A0803CB0831 (KNS)
048TP073,A0801CB0831(UTC)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
064MR020,A0801CB0746(UTC)
064MR027,A0801CB0746(UTC)
064MR027,A0803CB0746(KNS)
008Y6091,A0803CB0926(KNS)
024MA094,A0801CB0700
024MA171,A0801CB1133(UTC)
064MR024,A0801CB0746(UTC)
048TP074,A0801CB0831 (UTC)
048TP074,A0803CB0831 (KNS)
048TP090ENG,A0801CB1173(UTC)
008Y6087,A0803CB0926(KNS)
024MA129,A0801CB0700
024MA046,A0801CB0373
162KE035,A0803CB0818(KNS)
064MR019,A0801CB0746
008Y6089,A0803CB0926(KNS)
048TP189,A0801CB0967
024MA084,A0801CB0373
024MA131,A0801CB0700
024MA057,A0801CB0373
064MR023,A0801CB0746(UTC)
064MR023,A0803CB0746(KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
024XJ053,A0801CB0533
024XJ053,A0801CB0533(UTC)
024MA091,A0801CB0533
084UC028,A0801CB0641
086TA127,A0801CB0462(UTC)
096EA004,A0801CB1021
060U9005,A0801CB0791
168RM006,A0803CB1207(KNS)
078EA001,A0801CB1021(UTC)
084UC088,A0801CB0660(UTC)
084UC088,A0803CB0660(KNS)
048MW009,A0801CB0248
096EA007,A0801CB1206(UTC)
096EA007,A0803CB1206(KNS)
096EA007,A0801CB1099(UTC)
054NB037,A0801CB0248
048MW001,A0801CB0248
048MW010,A0801CB0248
036AB062,A0803CB0430
054TN117,A0801CB0756(UTC)
054TN117,A0803CB0756(KNS)
066TN178,A0801CB1293(UTC)
066TN178,A0803CB1293(KNS)
084UC156,A0801CB1043
054TS035,A0801CB0971 (UTC)
054TS043,A0801CB0960 (UTC)
054TS043,A0801CB0960(UTC)
0415L018,A0803CB1253(KNS)
0225S001,A0803CB1028(KNS)
0442J026,A0803CB1181(KNS)
0442J026,A0803CB1181(KNS)
0442J027,A0803CB1181(KNS)
0442J027,A0803CB1181(KNS)
048MA349,A0801CB1057(UTC)
096EL026,A0801CB1127(UTC)
078EP001,A0801CB1264(UTC)
078EP001,A0803CB1264(KNS)
078U9030,A0801CB0823 (UTC)
078U9030,A0803CB0823 (KNS)
132NY052,A0801CB1176(UTC)
096EF053,A0801CB1265(UTC)
096EF053,A0803CB1265(KNS)
048TW507,A0801CB0568(UTC)
048TW502,A0801CB0731
048TW440,A0801CB1150(UTC)
048TW451,A0801CB1150(UTC)
096EC002,A0801CB0644 (UTC)
096EC002,A0803CB0644 (KNS)
048TW497,A0801CB1151(UTC)
078U9018,A0801CB0643 (UTC)
078U9018,A0803CB0643 (KNS)
048TW498,A0801CB1152(UTC)
048TW528,A0801CB1154(UTC)
048TW528,A0803CB1154(KNS)
048TW473,A0801CB1150(UTC)
048TW473,A0803CB1150(KNS)
132X2292,A0801CB1176(UTC)
132X2292,A0803CB1295(KNS)
132X2302,A0801CB1176(UTC)
132X2302,A0803CB1295(KNS)
132X2302,A0801CB1176(UTC)
132X2302,A0803CB1295(KNS)
192X8001,A0803CB1295(KNS)
008YM133,A0803CB1069(KNS)
063NW025,A0801CB0619
048TP196,A0801CB0874(UTC)
048TP196,A0803CB0874(KNS)
048TP192,A0801CB0874 (UTC)
024MA181,A0801CB1057(UTC)
048TP125,A0801CB0874(UTC)
008YQ201,A0803CB1174(KNS)
008YQ201,A0803CB1174(KNS)
008YQ119,A0803CB1174(KNS)
008YQ146,A0803CB1174(KNS)
008Y6100,A0803CB0913(KNS)
008YD088,A0803CB0635(KNS)
008YQ125,A0803CB1050(KNS)
008YQ125,A0803CB1174(KNS)
064RK002,A0801CB0890
008Y6112,A0803CB1233(KNS)
008Y6113,A0803CB1233(KNS)
096EF063,A0801CB1087(UTC)
096EF063,A0803CB1087(KNS)
008YQ126,A0803CB0974(KNS)
008YQ126,A0803CB0974(KNS)
008YM157,A0803CB0918(KNS)
024XW009,A0801CB1190(UTC)
024XW009,A0801CB1190(UTC)
054NB026,A0801CB0248
067KQ001,A0803CB1135(KNS)
016D5004,A0801CB0930
063NW089,A0801CB1232(UTC)
063NW089,A0803CB1232(KNS)
008Y6090,A0803CB0926(KNS)
008YQ202,A0803CB1359(KNS)
090NC061,A0801CB0622
008Y6105,A0803CB0913(KNS)
0223R008,A0803CB1090(KNS)
054TS034,A0801CB0971 (UTC)
0442J013,A0803CB1181(KNS)
0442J013,A0803CB1181(KNS)
048TW503,A0801CB0616
078U9034,A0801CB0823(UTC)
078U9034,A0803CB0823(KNS)
132X2313,A0801CB1176(UTC)
132X2313,A0803CB1295(KNS)
008YD097,A0803CB0635(KNS)
0343A001,A0803CB1094(KNS)
0343A001,A0803CB1094 (KNS)
056TH123ENG,A0801CB1375(UTC)
056TH123ENG,A0801CB1375(UTC)
008YD046,A0803CB0635 (KNS)
0225N009,A0803CB1267(KNS)
024MA204,A0801CB1057(UTC)
096ELE09ENG,A0803CB1080(KNS)
056TH122ENG,A0801CB1375(UTC)
056TH122ENG,A0801CB1375(UTC)
032YF069,A0803CB0634
067N5010,A0803CB1135(KNS)
054NB051,A0801CB1193(UTC)
054NB051,A0803CB1193(KNS)
008YM116,A0803CB0918(KNS)
054MF020,A0801CB1193(UTC)
0225N010,A0803CB1267(KNS)
048TG077,A0801CB0070
008YK027,A0803CB0784 (KNS)
100X6006,A0801CB1200(UTC)
132X2341,A0801CB1176(UTC)
132X2341,A0803CB1295(KNS)
132X2341,A0801CB1176(UTC)
132X2341,A0803CB1295(KNS)
010YK031,A0803CB1315(KNS)
0086A171,A0803CB1212(KNS)
0086A099,A0803CB1212(KNS)
0086A148,A0803CB1212(KNS)
090NC094,A0803CB1273
048LF046,A0801CB0231 (UTC)
048LF046,A0803CB0231 (KNS)
010YK025,A0803CB1315(KNS)
132X2355,A0801CB1176(UTC)
132X2355,A0803CB1295(KNS)
066TS071,A0803CB0800(KNS)
054NB049,A0803CB1123 (KNS)
162KE037,A0801CB0818
048TP216,A0803CB0831(KNS)
084UC196,A0803CB1313(KNS)
096EL063,A0803CB1239(KNS)
024MA099,A0801CB0700
054TN074,A0801CB0756 (UTC)
054TN074,A0803CB0756 (KNS)
008YM110,A0803CB0832(KNS)
048TR124,A0801CB1192(UTC)
048TR124,A0803CB1192(KNS)
024MA161,A0801CB1057(UTC)
008YD103,A0803CB1034(KNS)
063NW066,A0801CB1232(UTC)
024MA213,A0801CB1057(UTC)
008Y6082,A0803CB0926(KNS)
168RM007,A0803CB1207(KNS)
060NL024,A0801CB1381(UTC)
060NL024,A0803CB1381(KNS)
084UC136,A0801CB0660 (UTC)
084UC136,A0803CB0660 (KNS)
0415L015,A0803CB1294(KNS)
132NY069,A0801CB1176(UTC)
132NY069,A0803CB1176(KNS)
048TW398,A0801CB0730 (UTC)
048TW398,A0803CB0730 (KNS)
024MA169,A0801CB1057(UTC)
016D5009,A0801CB0934(UTC)
063NW087,A0801CB1232(UTC)
063NW087,A0803CB1232(KNS)
090NC064,A0801CB0622(UTC)
090NC064,A0803CB0622(KNS)
100X6001,A0801CB1200 (UTC)
100X6001,A0803CB1200 (KNS)
153XT031ENG,A0801CB1072(UTC)
153XT031ENG,A0803CB1294(KNS)
153XT031ENG,A0801CB1072(UTC)
153XT031ENG,A0803CB1294(KNS)
024MA200,A0801CB1057(UTC)
008Y6094,A0803CB0926(KNS)
024MA034,A0801CB0533
054MF003,A0801CB0248
153XT098,A0803CB1224(KNS)
153XT098,A0803CB1224(KNS)
024MA043,A0801CB0700 (UTC)
024MA043,A0803CB0700 (KNS)
0086A123,A0803CB1212(KNS)
0086A168,A0803CB1212(KNS)
0086A160,A0803CB1212(KNS)
060NR013,A0801CB0569 (UTC)
060NR013,A0803CB0569 (KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
090NC093,A0803CB1273(KNS)
056TH172,A0801CB0493(UTC)
024MA238,A0801CB1057(UTC)
024MA238,A0803CB1057(KNS)
0445R002,A0803CB1316(KNS)
096EL095,A0803CB1367(KNS)
096EL095,A0803CB1368(KNS)
153XT037ENG,A0801CB1072(UTC)
153XT037ENG,A0803CB1294(KNS)
052AC035,A0803CB0595(KNS)
024XW002ENG,A0801CB1129(UTC)
008YQ077,A0803CB0883 (KNS)
048TP079,A0801CB0831
0225N004,A0803CB1267(KNS)
064RK004,A0801CB0890(UTC)
024XJ085,A0801CB1129(UTC)
024XJ085,A0801CB1129(UTC)
024XJ081,A0801CB1057(UTC)
084UC203,A0803CB1017 (KNS)
008DR050,A0803CB1198(KNS)
024MA106,A0801CB0700
008Y6103,A0803CB1233(KNS)
060NL025,A0801CB1381(UTC)
060NL025,A0803CB1381(KNS)
084UC015,A0801CB0641
134KM001,A0801CB1106(UTC)
134KM001,A0801CB1106 (UTC)
132X2291,A0801CB1176(UTC)
132X2291,A0803CB1295(KNS)
100X6002,A0801CB1200(UTC)
024MA252,A0801CB1057(UTC)
024MA252,A0803CB1057(KNS)
024XW0015,A0801CB1190(UTC)
024XW0015,A0803CB1097(KNS)
024XW0015,A0801CB1190(UTC)
024XW0015,A0803CB1097(KNS)
008YB047,A0803CB0783(KNS)
084CT004,A0801CB0786
084CT004,A0803CB0786
054MF014,A0801CB0514
0445T012,A0803CB1326(KNS)
0445T012,A0803CB1326(KNS)
008YD009ENG,A0803CB0635
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
024XJE001ENG,A0801CB1190(UTC)
100X6E001ENG,A0801CB1200(KNS)
100X6E001ENG,A0801CB1200(UTC)
024MA045,A0801CB0700(UTC)
024MA045,A0803CB0700(KNS)
060MV007,A0801CB0248
0086A128,A0803CB1212(KNS)
010YK026,A0803CB1315(KNS)
0086A169,A0803CB1212(KNS)
0086A170,A0803CB1212(KNS)
048XJ004,A0801CB0248
048XJ004,A0801CB0248(UTC)
0345V001ENG,A0803CB1294(KNS)
0345V001ENG,A0803CB1294(KNS)
162KE040,A0803CB1122(KNS)
345XTE005,A0801CB1285(UTC)
345XTE005,A0803CB1323(KNS)
345XTE005,A0801CB1285(UTC)
345XTE005,A0803CB1323(KNS)
008YQE37ENG,A0803CB0859(KNS)
008YQE37ENG,A0803CB0859(KNS)
0086A021,A0803CB1212(KNS)
008DR011,A0803CB1198(KNS)
008FG027,A0803CB1278(KNS)
008YM111,A0803CB0832(KNS)
048TV269,A0801CB0655(UTC)
048TV269,A0803CB0655(KNS)
008YM153,A0803CB1069(KNS)
096EA011,A0801CB1021
132X2306,A0801CB1176(UTC)
132X2306,A0803CB1295(KNS)
132X2306,A0801CB1176(UTC)
132X2306,A0803CB1295(KNS)
0415L007,A0803CB1253(KNS)
008YQ042,A0803CB0883 (KNS)
